Hidden Gem Score,IMDb Votes,Rotten Tomatoes Score,Metacritic Score,IMDb Score,Genre
8,5239.0,65.0,0.0,44.0,1119.0
6,3822.0,84.0,0.0,41.0,75.0
8,4128.0,0.0,0.0,45.0,901.0
3,4844.0,77.0,56.0,43.0,391.0
8,4555.0,0.0,0.0,50.0,1227.0
4,750.0,94.0,70.0,45.0,839.0
7,3638.0,59.0,0.0,32.0,1214.0
8,4127.0,0.0,0.0,47.0,1119.0
6,3964.0,0.0,0.0,52.0,507.0
3,5716.0,67.0,50.0,59.0,1004.0
3,1008.0,0.0,53.0,34.0,1210.0
5,3456.0,66.0,32.0,34.0,1189.0
8,3091.0,88.0,0.0,36.0,865.0
2,2098.0,43.0,42.0,29.0,921.0
4,5800.0,4.0,0.0,47.0,230.0
8,5030.0,0.0,0.0,45.0,969.0
2,3277.0,45.0,46.0,44.0,810.0
2,2217.0,59.0,37.0,38.0,1177.0
2,4068.0,37.0,42.0,36.0,1214.0
4,4494.0,38.0,0.0,41.0,877.0
2,4247.0,46.0,0.0,39.0,1227.0
8,5166.0,0.0,0.0,43.0,836.0
8,3868.0,0.0,0.0,45.0,729.0
1,4400.0,21.0,23.0,27.0,958.0
3,3640.0,60.0,46.0,49.0,901.0
8,5689.0,0.0,0.0,49.0,865.0
2,3263.0,49.0,41.0,32.0,958.0
4,3227.0,92.0,77.0,44.0,958.0
3,2488.0,61.0,55.0,47.0,236.0
2,3888.0,41.0,23.0,38.0,177.0
3,2562.0,75.0,0.0,41.0,404.0
8,3620.0,0.0,0.0,54.0,736.0
2,1123.0,45.0,29.0,37.0,1267.0
2,1487.0,46.0,47.0,39.0,865.0
5,4545.0,78.0,0.0,44.0,1220.0
4,1003.0,99.0,81.0,47.0,1119.0
7,1196.0,0.0,0.0,44.0,766.0
2,645.0,26.0,25.0,34.0,152.0
7,5361.0,50.0,0.0,41.0,189.0
2,1416.0,41.0,39.0,40.0,999.0
1,2797.0,21.0,31.0,22.0,109.0
2,5735.0,18.0,30.0,41.0,252.0
8,1472.0,93.0,0.0,41.0,791.0
8,4419.0,0.0,0.0,57.0,932.0
5,5024.0,95.0,0.0,52.0,1214.0
3,1754.0,81.0,56.0,43.0,865.0
2,3016.0,48.0,0.0,33.0,217.0
3,3480.0,73.0,58.0,44.0,1166.0
8,3651.0,0.0,0.0,44.0,115.0
6,2361.0,59.0,0.0,30.0,199.0
3,9.0,0.0,45.0,48.0,865.0
3,4057.0,81.0,60.0,56.0,1191.0
8,78.0,0.0,0.0,53.0,544.0
8,5407.0,0.0,0.0,41.0,1019.0
2,408.0,29.0,31.0,47.0,1201.0
8,2438.0,0.0,0.0,41.0,1177.0
4,4958.0,0.0,0.0,59.0,1119.0
3,3186.0,78.0,0.0,47.0,217.0
8,1478.0,0.0,0.0,55.0,528.0
2,1052.0,38.0,33.0,28.0,182.0
3,3575.0,86.0,65.0,46.0,958.0
4,3255.0,0.0,0.0,63.0,801.0
2,324.0,29.0,39.0,41.0,255.0
9,4647.0,0.0,0.0,60.0,411.0
3,2387.0,71.0,52.0,45.0,1282.0
9,5733.0,4.0,0.0,56.0,1019.0
8,2176.0,0.0,0.0,52.0,958.0
3,5534.0,79.0,58.0,41.0,209.0
7,2014.0,0.0,0.0,48.0,1255.0
2,5274.0,55.0,41.0,40.0,1004.0
6,2339.0,37.0,46.0,45.0,1119.0
8,976.0,92.0,0.0,48.0,1019.0
9,2863.0,0.0,0.0,56.0,54.0
8,1811.0,97.0,67.0,46.0,1080.0
8,4546.0,0.0,0.0,41.0,749.0
8,5300.0,0.0,0.0,44.0,684.0
8,2152.0,0.0,0.0,42.0,1072.0
4,617.0,0.0,0.0,59.0,1159.0
2,2839.0,23.0,25.0,36.0,292.0
1,4514.0,24.0,7.0,42.0,838.0
8,5714.0,0.0,0.0,45.0,969.0
7,2889.0,0.0,0.0,48.0,1214.0
2,3095.0,52.0,49.0,40.0,1004.0
3,2061.0,84.0,55.0,48.0,999.0
7,1949.0,56.0,0.0,37.0,958.0
2,4661.0,54.0,0.0,28.0,836.0
8,2260.0,71.0,0.0,40.0,913.0
7,5720.0,57.0,0.0,36.0,473.0
7,923.0,0.0,0.0,46.0,1019.0
3,3949.0,68.0,49.0,34.0,895.0
8,482.0,0.0,0.0,59.0,1019.0
4,1292.0,4.0,85.0,56.0,971.0
8,1648.0,0.0,0.0,48.0,1227.0
6,3351.0,0.0,0.0,47.0,521.0
2,2451.0,33.0,36.0,31.0,98.0
3,809.0,75.0,0.0,45.0,249.0
8,3587.0,0.0,0.0,41.0,682.0
4,1598.0,92.0,89.0,51.0,1001.0
9,4647.0,0.0,0.0,61.0,1281.0
2,2080.0,53.0,42.0,39.0,953.0
1,3282.0,3.0,16.0,29.0,254.0
2,3170.0,0.0,31.0,36.0,292.0
4,1977.0,87.0,0.0,54.0,248.0
4,4312.0,0.0,0.0,61.0,836.0
2,5784.0,41.0,43.0,40.0,331.0
6,3818.0,83.0,63.0,39.0,1227.0
3,3372.0,0.0,0.0,46.0,1184.0
4,1361.0,93.0,85.0,63.0,56.0
7,1329.0,81.0,65.0,47.0,1042.0
1,3759.0,36.0,18.0,27.0,1183.0
8,2063.0,4.0,0.0,42.0,203.0
3,968.0,86.0,66.0,46.0,1125.0
4,83.0,4.0,0.0,58.0,1062.0
8,818.0,0.0,0.0,47.0,952.0
2,785.0,48.0,44.0,34.0,1177.0
6,3139.0,50.0,0.0,38.0,1119.0
1,1514.0,26.0,0.0,15.0,836.0
8,5152.0,0.0,0.0,44.0,1318.0
7,3284.0,4.0,0.0,51.0,971.0
6,3428.0,0.0,0.0,47.0,836.0
7,2619.0,0.0,0.0,59.0,662.0
1,5814.0,5.0,26.0,36.0,283.0
3,1234.0,74.0,0.0,43.0,1072.0
7,1064.0,0.0,0.0,42.0,836.0
7,2060.0,88.0,63.0,42.0,1040.0
4,2058.0,0.0,0.0,62.0,617.0
8,5571.0,73.0,0.0,46.0,836.0
2,2873.0,32.0,53.0,32.0,1217.0
7,5361.0,0.0,0.0,41.0,36.0
4,4530.0,93.0,79.0,52.0,865.0
8,3270.0,71.0,0.0,35.0,1214.0
8,3314.0,0.0,0.0,47.0,1214.0
8,5575.0,0.0,0.0,48.0,1019.0
6,3822.0,0.0,0.0,48.0,938.0
8,3374.0,0.0,0.0,42.0,1318.0
6,3471.0,72.0,46.0,32.0,840.0
4,4769.0,95.0,72.0,44.0,934.0
1,5163.0,15.0,29.0,24.0,913.0
8,3279.0,0.0,0.0,46.0,1119.0
8,827.0,88.0,0.0,52.0,1119.0
3,4245.0,85.0,68.0,50.0,1004.0
6,3486.0,0.0,54.0,35.0,1214.0
3,248.0,77.0,0.0,34.0,1197.0
8,4452.0,0.0,0.0,44.0,1214.0
2,4177.0,30.0,38.0,33.0,775.0
4,5154.0,87.0,0.0,57.0,218.0
8,2615.0,0.0,0.0,49.0,1256.0
3,5551.0,66.0,29.0,40.0,634.0
1,1591.0,1.0,19.0,27.0,379.0
3,3841.0,77.0,52.0,44.0,798.0
2,401.0,55.0,32.0,46.0,958.0
3,5429.0,54.0,43.0,26.0,1181.0
7,1415.0,0.0,0.0,45.0,1004.0
1,5241.0,15.0,22.0,36.0,1259.0
5,3907.0,64.0,38.0,40.0,866.0
4,2772.0,90.0,68.0,52.0,205.0
8,5212.0,0.0,0.0,51.0,958.0
8,1021.0,4.0,0.0,45.0,1119.0
7,578.0,0.0,0.0,41.0,1119.0
6,3729.0,0.0,0.0,51.0,183.0
2,1019.0,56.0,38.0,35.0,86.0
1,5412.0,16.0,21.0,29.0,582.0
1,202.0,7.0,12.0,40.0,1119.0
8,116.0,0.0,0.0,48.0,1015.0
2,1915.0,49.0,45.0,40.0,10.0
8,339.0,0.0,0.0,50.0,498.0
8,5133.0,0.0,0.0,41.0,1119.0
9,4961.0,0.0,0.0,64.0,0.0
8,3782.0,63.0,0.0,38.0,900.0
8,4916.0,0.0,0.0,59.0,597.0
4,3663.0,0.0,0.0,55.0,54.0
4,5659.0,84.0,0.0,51.0,901.0
7,752.0,48.0,34.0,43.0,1270.0
8,2227.0,0.0,0.0,49.0,1.0
8,4678.0,0.0,0.0,43.0,411.0
4,5097.0,0.0,0.0,58.0,115.0
8,5396.0,0.0,0.0,50.0,1213.0
6,4537.0,4.0,0.0,50.0,836.0
7,2346.0,0.0,0.0,44.0,596.0
7,764.0,0.0,0.0,41.0,203.0
4,3439.0,93.0,81.0,48.0,836.0
6,2641.0,68.0,60.0,27.0,217.0
2,831.0,0.0,30.0,30.0,958.0
3,169.0,81.0,0.0,46.0,1210.0
6,4397.0,0.0,0.0,59.0,721.0
7,2658.0,79.0,0.0,46.0,915.0
8,5113.0,0.0,0.0,53.0,1116.0
1,150.0,6.0,9.0,30.0,1227.0
8,1423.0,0.0,0.0,41.0,1004.0
7,947.0,0.0,0.0,42.0,865.0
4,1212.0,0.0,0.0,58.0,865.0
4,4207.0,94.0,65.0,49.0,115.0
4,4242.0,93.0,71.0,53.0,782.0
2,468.0,20.0,37.0,28.0,1264.0
3,1943.0,68.0,41.0,35.0,216.0
3,3640.0,60.0,46.0,49.0,901.0
3,505.0,84.0,62.0,48.0,3.0
2,2542.0,49.0,42.0,48.0,203.0
8,3616.0,0.0,0.0,46.0,1019.0
7,2394.0,98.0,62.0,51.0,1019.0
8,1529.0,87.0,0.0,52.0,496.0
1,407.0,6.0,20.0,22.0,92.0
2,3840.0,0.0,39.0,33.0,1265.0
3,2626.0,64.0,55.0,37.0,901.0
8,393.0,0.0,0.0,48.0,971.0
3,1083.0,0.0,0.0,52.0,457.0
6,3901.0,72.0,63.0,29.0,999.0
5,4913.0,86.0,0.0,43.0,836.0
2,3654.0,30.0,29.0,32.0,877.0
2,4531.0,21.0,32.0,32.0,137.0
4,1923.0,99.0,80.0,51.0,204.0
6,4113.0,0.0,0.0,49.0,641.0
1,392.0,20.0,0.0,19.0,217.0
8,958.0,0.0,0.0,48.0,1217.0
5,3572.0,42.0,42.0,42.0,1019.0
8,2.0,0.0,0.0,43.0,98.0
6,4021.0,0.0,0.0,48.0,836.0
7,1914.0,0.0,0.0,47.0,994.0
7,2945.0,0.0,0.0,50.0,1166.0
8,1919.0,0.0,0.0,55.0,1072.0
8,760.0,0.0,0.0,48.0,761.0
8,2438.0,0.0,0.0,51.0,1019.0
4,5691.0,97.0,83.0,56.0,865.0
7,2936.0,76.0,0.0,45.0,1214.0
8,4282.0,67.0,0.0,45.0,1051.0
4,5025.0,85.0,73.0,52.0,711.0
8,1307.0,0.0,0.0,52.0,1030.0
7,1734.0,0.0,0.0,44.0,1133.0
3,2385.0,51.0,44.0,51.0,1176.0
7,4699.0,51.0,0.0,34.0,865.0
5,3719.0,55.0,0.0,35.0,98.0
7,3238.0,55.0,0.0,39.0,2.0
3,2517.0,92.0,63.0,45.0,28.0
5,4846.0,0.0,0.0,59.0,472.0
7,1901.0,0.0,0.0,53.0,706.0
8,1301.0,0.0,0.0,45.0,1214.0
3,3967.0,79.0,61.0,43.0,830.0
7,5605.0,0.0,42.0,46.0,1019.0
8,5249.0,0.0,0.0,57.0,484.0
6,4063.0,0.0,0.0,56.0,1067.0
6,4115.0,0.0,0.0,54.0,912.0
8,5536.0,0.0,0.0,49.0,958.0
9,4127.0,0.0,0.0,55.0,1019.0
7,5430.0,0.0,57.0,39.0,1119.0
3,768.0,81.0,37.0,49.0,358.0
8,1562.0,0.0,0.0,56.0,615.0
3,3425.0,88.0,65.0,51.0,1188.0
3,4500.0,77.0,0.0,53.0,865.0
4,1009.0,97.0,84.0,53.0,1214.0
6,2539.0,59.0,0.0,36.0,899.0
3,2412.0,78.0,60.0,48.0,1004.0
8,1860.0,0.0,0.0,50.0,1100.0
8,1236.0,0.0,0.0,61.0,1119.0
7,1126.0,56.0,0.0,40.0,865.0
7,99.0,55.0,0.0,40.0,1166.0
7,2922.0,0.0,0.0,53.0,443.0
8,3993.0,0.0,0.0,45.0,636.0
5,4062.0,59.0,0.0,37.0,1281.0
1,2112.0,13.0,28.0,17.0,1145.0
8,3122.0,0.0,0.0,43.0,1214.0
8,702.0,0.0,0.0,43.0,1214.0
3,2337.0,74.0,59.0,50.0,1227.0
3,2398.0,76.0,54.0,53.0,331.0
8,1260.0,75.0,0.0,35.0,1214.0
3,5778.0,75.0,40.0,41.0,203.0
6,4480.0,4.0,58.0,45.0,865.0
4,5529.0,4.0,0.0,32.0,277.0
3,1699.0,71.0,49.0,41.0,28.0
2,3990.0,41.0,42.0,27.0,864.0
8,5344.0,0.0,0.0,60.0,773.0
8,3527.0,0.0,0.0,44.0,658.0
7,2322.0,79.0,0.0,49.0,1019.0
8,1245.0,0.0,0.0,41.0,1305.0
3,2248.0,0.0,0.0,38.0,947.0
8,4947.0,0.0,0.0,52.0,641.0
7,2431.0,86.0,0.0,45.0,1194.0
4,1388.0,90.0,0.0,57.0,865.0
8,267.0,0.0,0.0,49.0,1166.0
6,4393.0,0.0,0.0,49.0,1225.0
3,2669.0,84.0,60.0,46.0,901.0
1,28.0,11.0,33.0,18.0,238.0
2,5188.0,28.0,18.0,38.0,1267.0
3,3709.0,88.0,66.0,50.0,434.0
2,120.0,54.0,47.0,38.0,284.0
3,878.0,88.0,0.0,40.0,901.0
8,3785.0,79.0,0.0,45.0,865.0
8,2475.0,0.0,0.0,47.0,1008.0
5,5007.0,96.0,76.0,50.0,1119.0
3,1326.0,84.0,58.0,48.0,152.0
2,246.0,40.0,0.0,38.0,483.0
5,4403.0,0.0,60.0,42.0,994.0
8,3733.0,0.0,0.0,49.0,1169.0
1,1128.0,91.0,18.0,18.0,115.0
4,2296.0,93.0,72.0,68.0,1119.0
8,5065.0,0.0,0.0,41.0,434.0
6,4272.0,0.0,0.0,62.0,1092.0
8,526.0,0.0,0.0,52.0,1072.0
2,5131.0,19.0,38.0,31.0,958.0
6,2307.0,51.0,0.0,25.0,1225.0
1,1426.0,9.0,24.0,25.0,585.0
9,5576.0,0.0,0.0,65.0,411.0
3,1393.0,75.0,0.0,48.0,203.0
2,1152.0,55.0,40.0,39.0,116.0
6,4327.0,0.0,0.0,49.0,1106.0
8,1324.0,0.0,0.0,62.0,1204.0
3,5666.0,0.0,0.0,41.0,48.0
8,4420.0,0.0,0.0,44.0,1.0
3,2908.0,74.0,0.0,49.0,865.0
7,2190.0,0.0,0.0,47.0,1171.0
4,5050.0,66.0,0.0,40.0,836.0
2,1221.0,0.0,39.0,32.0,1267.0
8,4555.0,0.0,0.0,42.0,299.0
1,1078.0,9.0,20.0,28.0,938.0
1,1812.0,17.0,26.0,24.0,1244.0
9,5685.0,0.0,0.0,55.0,1214.0
1,5179.0,91.0,7.0,31.0,152.0
7,3512.0,0.0,0.0,64.0,1259.0
1,3464.0,6.0,18.0,24.0,901.0
3,211.0,0.0,0.0,49.0,1004.0
2,5004.0,24.0,26.0,41.0,836.0
2,5679.0,23.0,35.0,34.0,804.0
4,80.0,0.0,0.0,60.0,912.0
8,5338.0,74.0,0.0,39.0,1119.0
3,2789.0,74.0,57.0,47.0,1222.0
3,1402.0,74.0,62.0,41.0,1263.0
2,403.0,49.0,47.0,39.0,912.0
4,2246.0,97.0,81.0,54.0,901.0
8,306.0,83.0,59.0,47.0,708.0
8,4424.0,0.0,0.0,55.0,971.0
3,846.0,62.0,0.0,43.0,218.0
3,1027.0,93.0,69.0,42.0,865.0
2,2406.0,46.0,38.0,42.0,117.0
7,1802.0,73.0,0.0,41.0,51.0
6,3802.0,81.0,58.0,36.0,1204.0
8,3154.0,0.0,0.0,49.0,1297.0
4,527.0,4.0,0.0,46.0,311.0
1,1017.0,21.0,9.0,30.0,217.0
6,2713.0,65.0,0.0,35.0,914.0
9,4122.0,0.0,0.0,60.0,1119.0
8,3154.0,0.0,0.0,43.0,1214.0
8,1274.0,0.0,0.0,42.0,411.0
3,1908.0,67.0,57.0,47.0,1214.0
4,4832.0,71.0,0.0,28.0,1191.0
4,773.0,0.0,0.0,59.0,1004.0
7,5806.0,54.0,0.0,41.0,308.0
2,4557.0,44.0,44.0,41.0,901.0
3,2987.0,77.0,53.0,42.0,203.0
7,1044.0,0.0,0.0,44.0,1001.0
9,2338.0,0.0,0.0,56.0,1305.0
7,475.0,0.0,0.0,41.0,958.0
8,1403.0,0.0,0.0,56.0,550.0
4,5165.0,87.0,69.0,58.0,1003.0
7,1204.0,60.0,0.0,40.0,958.0
8,2297.0,0.0,0.0,62.0,1062.0
6,3235.0,0.0,0.0,45.0,881.0
4,3881.0,98.0,84.0,50.0,1230.0
8,4419.0,81.0,0.0,38.0,1019.0
1,106.0,9.0,30.0,25.0,292.0
6,4465.0,95.0,74.0,48.0,865.0
8,3762.0,0.0,0.0,45.0,865.0
7,1139.0,0.0,0.0,41.0,1004.0
8,3155.0,0.0,0.0,45.0,836.0
2,553.0,30.0,40.0,37.0,1262.0
8,1683.0,0.0,0.0,54.0,230.0
3,3111.0,83.0,61.0,48.0,38.0
2,705.0,26.0,27.0,31.0,836.0
3,1681.0,71.0,60.0,47.0,1004.0
7,5294.0,61.0,0.0,31.0,1173.0
4,2815.0,0.0,0.0,55.0,645.0
8,2530.0,0.0,0.0,44.0,877.0
4,338.0,100.0,83.0,65.0,971.0
3,783.0,76.0,48.0,34.0,1097.0
1,3548.0,11.0,29.0,28.0,166.0
3,189.0,0.0,57.0,57.0,581.0
8,4658.0,0.0,0.0,41.0,1214.0
4,4969.0,53.0,0.0,33.0,902.0
3,101.0,73.0,54.0,57.0,251.0
1,3813.0,91.0,11.0,25.0,924.0
7,2169.0,0.0,0.0,44.0,1119.0
8,1097.0,0.0,0.0,54.0,720.0
4,1385.0,0.0,0.0,54.0,499.0
3,4779.0,66.0,53.0,36.0,152.0
4,1022.0,98.0,0.0,53.0,891.0
4,3193.0,95.0,68.0,59.0,471.0
4,844.0,96.0,83.0,46.0,375.0
6,4369.0,0.0,0.0,53.0,466.0
3,118.0,56.0,43.0,44.0,958.0
8,4959.0,0.0,0.0,44.0,438.0
3,2005.0,72.0,52.0,42.0,1214.0
3,5060.0,68.0,50.0,48.0,1004.0
3,4358.0,87.0,60.0,49.0,217.0
8,1993.0,0.0,0.0,52.0,1214.0
2,821.0,34.0,32.0,38.0,1279.0
1,3117.0,13.0,29.0,11.0,23.0
8,4338.0,0.0,0.0,41.0,836.0
3,2927.0,76.0,0.0,49.0,865.0
5,5150.0,0.0,0.0,51.0,1227.0
2,4939.0,35.0,40.0,32.0,244.0
4,1369.0,95.0,69.0,51.0,116.0
4,2954.0,0.0,0.0,58.0,999.0
2,3356.0,44.0,34.0,42.0,865.0
2,948.0,35.0,45.0,35.0,865.0
7,1191.0,0.0,0.0,48.0,1297.0
1,3497.0,8.0,18.0,31.0,136.0
8,4127.0,0.0,0.0,53.0,1313.0
2,5125.0,13.0,36.0,34.0,1288.0
7,2258.0,0.0,0.0,42.0,944.0
8,4298.0,0.0,0.0,50.0,393.0
8,3651.0,0.0,0.0,47.0,874.0
2,4336.0,21.0,20.0,38.0,923.0
8,5510.0,0.0,0.0,46.0,1280.0
5,4480.0,54.0,0.0,41.0,76.0
3,1427.0,59.0,0.0,36.0,1210.0
3,851.0,0.0,0.0,44.0,488.0
8,2082.0,0.0,0.0,42.0,1119.0
3,5777.0,62.0,50.0,40.0,950.0
4,4694.0,0.0,86.0,54.0,971.0
1,4691.0,69.0,0.0,31.0,254.0
8,4389.0,0.0,0.0,51.0,615.0
2,1703.0,43.0,39.0,36.0,190.0
8,4382.0,0.0,0.0,43.0,464.0
6,4148.0,90.0,0.0,56.0,1214.0
2,2582.0,23.0,35.0,22.0,364.0
8,2142.0,0.0,0.0,46.0,1119.0
4,5718.0,93.0,76.0,51.0,865.0
3,1408.0,75.0,53.0,38.0,836.0
8,5233.0,0.0,0.0,52.0,1305.0
4,4435.0,0.0,0.0,55.0,865.0
8,3717.0,0.0,0.0,49.0,1166.0
5,4896.0,82.0,57.0,48.0,571.0
8,4555.0,0.0,0.0,53.0,1.0
8,643.0,0.0,0.0,45.0,664.0
4,5641.0,0.0,0.0,48.0,1119.0
3,4308.0,83.0,69.0,51.0,1002.0
3,1420.0,0.0,0.0,43.0,63.0
3,2576.0,79.0,52.0,48.0,129.0
4,3823.0,94.0,78.0,51.0,195.0
3,4473.0,64.0,47.0,45.0,1020.0
3,3044.0,93.0,61.0,50.0,115.0
3,3811.0,78.0,54.0,38.0,1145.0
5,4815.0,85.0,65.0,29.0,958.0
2,4996.0,21.0,35.0,38.0,189.0
8,461.0,0.0,0.0,58.0,1176.0
3,5250.0,61.0,54.0,44.0,814.0
6,3805.0,75.0,0.0,46.0,254.0
2,2569.0,28.0,32.0,32.0,912.0
2,501.0,29.0,38.0,30.0,792.0
2,4981.0,45.0,35.0,34.0,395.0
4,3874.0,4.0,0.0,49.0,1200.0
3,1578.0,0.0,0.0,49.0,226.0
7,2109.0,0.0,0.0,55.0,886.0
9,3587.0,0.0,0.0,61.0,288.0
7,1087.0,0.0,0.0,44.0,1242.0
7,440.0,0.0,0.0,45.0,1062.0
9,5260.0,0.0,0.0,56.0,1280.0
7,5741.0,41.0,0.0,41.0,1062.0
2,5723.0,56.0,47.0,38.0,327.0
4,3230.0,0.0,0.0,63.0,971.0
3,3089.0,64.0,0.0,33.0,958.0
4,5404.0,0.0,0.0,57.0,668.0
8,2338.0,0.0,0.0,47.0,901.0
4,4638.0,46.0,45.0,31.0,865.0
7,5396.0,61.0,0.0,35.0,399.0
3,5399.0,70.0,52.0,39.0,865.0
2,5109.0,35.0,42.0,39.0,116.0
5,3645.0,59.0,0.0,33.0,1.0
7,2235.0,87.0,0.0,43.0,1062.0
2,3630.0,0.0,33.0,32.0,853.0
8,1972.0,0.0,0.0,55.0,1058.0
4,3319.0,0.0,0.0,55.0,1222.0
3,4944.0,89.0,57.0,57.0,2.0
3,2004.0,0.0,0.0,50.0,1210.0
3,1505.0,78.0,55.0,42.0,292.0
4,65.0,90.0,0.0,52.0,999.0
6,4097.0,0.0,69.0,43.0,150.0
7,762.0,0.0,0.0,43.0,865.0
3,3843.0,62.0,52.0,43.0,994.0
7,2312.0,92.0,62.0,45.0,1093.0
3,3745.0,0.0,0.0,49.0,1155.0
1,2285.0,6.0,19.0,25.0,217.0
6,3952.0,93.0,0.0,54.0,1119.0
4,5611.0,94.0,72.0,49.0,1004.0
4,3540.0,4.0,81.0,55.0,606.0
8,4323.0,0.0,0.0,54.0,469.0
4,5164.0,87.0,0.0,56.0,901.0
3,1071.0,81.0,54.0,38.0,901.0
7,937.0,0.0,0.0,48.0,1058.0
8,3757.0,0.0,0.0,41.0,559.0
8,4478.0,0.0,0.0,43.0,727.0
4,5335.0,78.0,53.0,40.0,1221.0
8,5628.0,0.0,0.0,54.0,836.0
2,1113.0,29.0,0.0,31.0,958.0
4,1988.0,0.0,0.0,60.0,836.0
2,2874.0,21.0,37.0,38.0,292.0
3,125.0,84.0,67.0,45.0,1119.0
1,1094.0,19.0,24.0,32.0,217.0
8,800.0,4.0,0.0,49.0,865.0
4,5453.0,0.0,0.0,46.0,999.0
4,1237.0,99.0,0.0,54.0,839.0
1,177.0,9.0,29.0,33.0,1264.0
2,159.0,34.0,33.0,27.0,1210.0
7,2445.0,0.0,0.0,55.0,836.0
3,2401.0,0.0,58.0,46.0,1119.0
8,5424.0,98.0,73.0,43.0,1019.0
1,2866.0,20.0,25.0,31.0,217.0
0,0.0,81.0,0.0,0.0,1272.0
4,95.0,92.0,0.0,47.0,1279.0
3,5029.0,71.0,57.0,47.0,1231.0
7,1343.0,0.0,0.0,46.0,1004.0
4,5263.0,0.0,0.0,67.0,1056.0
8,1782.0,0.0,0.0,45.0,1119.0
4,5417.0,83.0,0.0,45.0,1001.0
2,5126.0,19.0,28.0,45.0,1206.0
4,1156.0,86.0,74.0,47.0,804.0
3,4456.0,77.0,65.0,44.0,820.0
8,3247.0,0.0,0.0,57.0,407.0
8,1474.0,0.0,0.0,57.0,312.0
8,781.0,94.0,0.0,40.0,1185.0
6,4418.0,0.0,0.0,56.0,1287.0
8,1423.0,0.0,0.0,43.0,0.0
2,98.0,50.0,45.0,39.0,804.0
8,2561.0,0.0,0.0,42.0,438.0
2,1302.0,17.0,30.0,39.0,292.0
6,4498.0,94.0,0.0,55.0,1166.0
4,114.0,92.0,78.0,56.0,1227.0
2,1950.0,49.0,43.0,39.0,254.0
6,3754.0,0.0,0.0,54.0,468.0
7,3187.0,94.0,0.0,45.0,434.0
2,2659.0,34.0,32.0,33.0,203.0
3,983.0,66.0,40.0,42.0,292.0
8,4382.0,93.0,66.0,30.0,1119.0
3,1633.0,93.0,64.0,48.0,190.0
8,3675.0,81.0,0.0,48.0,1119.0
3,3509.0,63.0,48.0,45.0,819.0
7,1219.0,67.0,45.0,41.0,822.0
8,1096.0,0.0,0.0,46.0,735.0
7,1342.0,0.0,0.0,47.0,1119.0
3,1088.0,52.0,0.0,39.0,136.0
6,3531.0,0.0,0.0,48.0,836.0
3,107.0,71.0,0.0,39.0,86.0
3,2375.0,86.0,55.0,36.0,338.0
9,2779.0,0.0,0.0,64.0,1130.0
4,1934.0,92.0,75.0,44.0,1179.0
7,1952.0,0.0,0.0,49.0,248.0
3,4168.0,64.0,54.0,39.0,117.0
3,1973.0,66.0,45.0,41.0,1266.0
3,283.0,74.0,58.0,48.0,367.0
3,1855.0,0.0,0.0,50.0,76.0
2,4337.0,26.0,33.0,34.0,77.0
4,5290.0,79.0,67.0,35.0,803.0
7,3272.0,4.0,61.0,48.0,1227.0
2,1213.0,55.0,46.0,39.0,836.0
3,230.0,82.0,0.0,49.0,825.0
8,4317.0,63.0,0.0,41.0,1214.0
8,5550.0,0.0,0.0,45.0,839.0
6,3798.0,90.0,62.0,45.0,1151.0
2,4910.0,21.0,25.0,38.0,292.0
8,652.0,0.0,0.0,56.0,1026.0
7,3054.0,0.0,0.0,52.0,1280.0
8,928.0,0.0,0.0,51.0,1137.0
8,5430.0,4.0,0.0,46.0,1019.0
8,5195.0,0.0,0.0,57.0,839.0
4,5297.0,0.0,0.0,49.0,1214.0
8,4872.0,0.0,0.0,45.0,644.0
8,2997.0,0.0,0.0,50.0,836.0
8,3527.0,0.0,0.0,41.0,1119.0
3,3208.0,77.0,47.0,44.0,143.0
8,3082.0,0.0,0.0,51.0,908.0
1,867.0,1.0,15.0,23.0,791.0
1,3826.0,10.0,36.0,29.0,797.0
1,2949.0,8.0,0.0,7.0,1267.0
1,4816.0,1.0,0.0,27.0,836.0
4,4680.0,50.0,43.0,34.0,1197.0
3,2837.0,0.0,0.0,51.0,1119.0
8,2750.0,0.0,0.0,46.0,1111.0
4,345.0,0.0,0.0,57.0,881.0
7,4288.0,38.0,47.0,43.0,865.0
3,2673.0,82.0,58.0,46.0,950.0
1,3035.0,5.0,21.0,27.0,213.0
3,1852.0,0.0,0.0,50.0,1152.0
7,4773.0,54.0,0.0,46.0,1119.0
7,1081.0,0.0,0.0,45.0,48.0
3,1249.0,0.0,0.0,47.0,582.0
8,4132.0,0.0,0.0,42.0,1318.0
8,4414.0,0.0,0.0,45.0,1133.0
8,2228.0,0.0,0.0,49.0,1119.0
4,4325.0,4.0,0.0,57.0,1119.0
2,214.0,44.0,39.0,40.0,152.0
1,2942.0,16.0,26.0,29.0,1277.0
6,2552.0,63.0,0.0,35.0,836.0
3,1970.0,86.0,58.0,44.0,152.0
6,3291.0,0.0,0.0,48.0,503.0
2,2917.0,49.0,43.0,40.0,10.0
8,5552.0,0.0,0.0,51.0,742.0
8,5576.0,0.0,0.0,43.0,636.0
8,3770.0,0.0,0.0,43.0,0.0
7,1146.0,66.0,0.0,29.0,1119.0
6,2037.0,42.0,0.0,46.0,1116.0
4,3673.0,0.0,0.0,64.0,836.0
4,1135.0,89.0,68.0,51.0,838.0
